18e18db8-92c2-44c8-9377-247f47a41389	55663875249	prashant-von	vonlabs.ai	free						2026-06-17T16:20:10Z
1237053f-bc1e-4e5f-be60-b55ec61c7926	55541258313	vibeflow	vibeflow.ai	free						2026-06-10T21:24:09Z
147f6f97-c936-4ea4-89cd-04064b476b63	55524939328	42dm	42dm.net	free						2026-06-10T13:18:09Z
1107302b-638f-4adb-9b08-a6a66d0e9042	55413019690	TME	themarketingessentialist.com	free						2026-06-02T05:43:16Z
182320f0-8268-440c-98b3-93ed18d9405b	55435206971	Ontic	ontic.co	free						2026-04-20T18:18:13Z
15e09ed3-af2a-4bbe-8851-ba4a7db403e1	55381434368	monday.com	monday.com	free						2026-05-31T09:51:43Z
1550d946-a1d6-4928-a391-8059c1c21cb7	55316835657	CCIS	pks.rs	free						2026-05-27T09:14:33Z
17936807-d0a2-457c-83bf-53220728dd25	55313093961	Chamber of commerce and industry	pks.rs	free						2026-05-27T09:14:20Z
111dbd63-11f2-427e-b486-69afb27dddc2	55290698593	Morning Health	morninghealth.ai	free						2026-05-26T20:24:09Z
15ecdb23-a87a-4475-9bbe-a01d6d3bb26c	55280125952	Zowork	zowork.com	free						2026-05-25T13:20:47Z
17f93511-a060-4929-ac84-be66be163389	55114651279	Deepki	deepki.com	business		100	2	2026-06-08		2026-05-21T15:25:55Z
14694ae8-661a-40f6-a3c6-096650e0d782	55114954578	Startups	airwallex.com	free						2026-05-21T10:02:58Z
1232887c-6872-4971-8271-cf4d819bca9c	55069024285	Marketing No Chaser	marketingnochaser.com	free						2026-05-19T18:23:10Z
184a2a07-d2cc-4bce-9de6-ec3895520aa8	54947334015	Bolt	bolt.eu	trial						2026-05-14T13:28:55Z
17b9fe95-5e24-43d9-ad45-9fa27bdf49da	54944841908	IN2 engineering	in2engineering.com	free						2026-05-14T08:36:17Z
148fca80-d7d4-43e4-9279-7d938563306d	54936173197	ART Prevention	artprevention.com	free						2026-05-13T07:50:44Z
124f839f-78ca-40d9-bbb5-d266daf9dab3	54923378722	Demand gen	illum.io	free						2026-05-13T02:14:13Z
143e480d-d6b1-4f49-a024-3ee95b5a675c	54902405047	Rilla	rilla.com	free						2026-05-12T23:05:51Z
1810b108-d6ce-46c3-a5af-1be2b572aa91	54752833079	Criteria	criteriacorp.com	free						2026-04-09T16:22:54Z
14b37fbe-55b5-465a-a82c-56e57b710541	54736372085	SuiteCorner	suitecorner.com	business		50	1	2026-06-16		2026-05-04T09:35:39Z
11ef1639-e3af-4bcd-a4e7-d66f7ee0dcdf	54625285961	Intellias	intellias.com	free						2026-04-30T23:56:54Z
181626b3-f681-4680-9810-e0cb4aaf2e44	54551599227	moulton	moultondigital.co	free						2026-04-27T22:05:43Z
17fb16c6-efa2-4c75-a99c-350c26ec90a2	54447936855	Instantpadel	instantpadel.se	free						2026-04-24T17:46:39Z
15e28b8b-d5ac-44db-9870-bb766ba0100b	54358142491	GI Labs PH	gilabs.xyz	free						2026-04-24T07:19:08Z
11bad365-ccc3-4ea3-8310-b35b1856c0a9	54295482975	Energent Media	energentmedia.net	business		50	1	2026-04-23		2026-04-23T16:39:25Z
1538cba4-7ef0-4dc2-92dc-5b3e6799e95d	54246960302	devteam.space	devteam.space	free						2026-04-23T02:31:49Z
1298b61d-a688-416b-a0a0-855f39f7090d	54236378431	dentDESK	dentdesk.ch	free						2026-04-22T08:39:56Z
17b94c76-834d-4da8-b29e-0017d79fd4e0	54183831815	Pivot	hipivot.ai	free						2026-04-20T14:12:44Z
1217b099-227a-4e9e-aa92-ffeb2657210a	54141997215	LPU	lpu.in	free						2026-04-20T02:18:48Z
186cf83a-9e9f-4676-a4f1-6a6743d548a0	54150035009	marketing no chaser	marketingnochaser.com	free						2026-04-19T20:01:32Z
183232ca-55aa-43ea-b225-842e1a81be64	54150790262	Opsera test	opsera.io	free						2026-04-18T17:27:49Z
126e997a-9d39-49ec-97ca-39402a67ceb5	54060049728	OldKoru	hellokoru.com	free						2026-04-16T13:00:23Z
13f88e4e-4f31-41c1-b254-b9441a789783	54057108744	ORCA AG	withorca.com	free						2026-04-16T09:36:41Z
14077187-6934-4c94-b62d-88fa23da8e17	54039818539	Brainbase Labs	brainbaselabs.com	free						2026-04-15T22:48:39Z
150b9e10-be53-4b00-b8ef-4f5c06565c93	54046835254	Steve McDonnell	wilmactech.com	free						2026-04-15T18:48:18Z
131bb9c8-faa9-405f-a5ea-3310375abefe	53942404167	Palmita	palmadecoral.com	free						2026-04-14T23:50:54Z
18f3ceb2-6c98-46e1-8523-8d4e0ae3acca	53961669663	Repify	repifyai.com	free						2026-04-13T17:10:06Z
1244e057-b569-4c45-bb8d-ffbccc9e5d93	53968853592	KaylasMW	moveworks.ai	free						2026-04-13T15:13:42Z
15ff8230-0a39-411e-9f4e-412a3bf939db	53958523148	Puhdistamo	puhdistamo.fi	free						2026-04-11T21:07:26Z
13bd7c57-1ea1-414e-ac2b-a91bd4010590	53957027155	Lyzr	lyzr.ai	free						2026-04-11T15:05:40Z
17c7438e-2814-4f93-a993-46770bb6a77e	53982015887	jameschimdindu	jameschimdindu.com	free						2026-04-11T11:45:46Z
12c6ff79-6a08-40fd-9e60-214cacfcd2bd	53946557186	Henrie	henrie.co.uk	free						2026-04-10T19:58:55Z
1132b947-521a-4766-a49f-640d9b76019e	53892202817	Wenyi Zhang	about-intelligence.com	free						2026-04-10T02:37:32Z
142a887a-92a1-46a0-b94c-3aae6ac9f5cf	53904590181	Hivel	hivel.ai	free						2026-04-09T18:01:05Z
1401abf6-16a0-4c1d-bb37-113148c4fa3d	53798808095	SalesMail	salesmail.com	free						2026-04-09T11:29:05Z
166f9c46-251d-4270-add2-b1ae19286b24	53862479621	Coport	coport.io	free						2026-04-08T18:35:39Z
18f91510-f8f1-4bd0-a183-32f565fdb4d7	53803955319	fuku	fuku.ai	free						2026-04-08T16:41:36Z
154c96b7-a3f0-440a-8923-3b36174ba03a	53807892092	Cohesion	cohesionplatform.com	free						2026-04-08T15:16:44Z
14ff44b9-d46e-4e6e-833d-16622bcef0d0	53821949073	LoudEcho	loudecho.ai	free		100	2	2026-04-15		2026-04-26T14:59:04Z
14e91fa6-367b-4d0a-9b17-7bdfb5287e3a	53812582414	Sandstorm	sandstormapp.com	business		50	1	2026-04-14		2026-04-08T13:07:10Z
15df9aea-598c-40e3-b947-18fb1bd0b988	53803313166	myra-sec	myrasecurity.com	free						2026-04-08T12:45:08Z
18dfb1dc-068c-469a-bc96-5d81eb22767c	53802075171	DTConnect	dtconnect.co	free						2026-04-08T11:00:50Z
14952d2c-483d-4d5d-a112-30aa24f19344	53802679830	Amplify	amplifyplatform.com	free						2026-04-08T01:18:09Z
16661ad2-a7e7-42cc-bca3-7696e121b36b	53814578184	CloudFactory	cloudfactory.com	free						2026-04-08T00:51:21Z
14fc9c29-f09d-4f1b-be4a-b55d540f4d81	53802823733	Praizdev	praise-portfolio-website.vercel.app	free						2026-04-07T22:38:59Z
120fbba8-74f2-449d-b372-dd6c6507ba66	53802976922	AI Pathway	aipathway.org	free						2026-04-07T21:24:15Z
16f71c74-5441-4fcd-a025-fbd3dade4673	53807077982	CoPeak	copeak.co	free						2026-04-07T20:39:12Z
11641e78-4764-4c6c-a8a6-1a99de5647b2	53778203721	Roe	roe-ai.com	free						2026-04-07T18:19:22Z
13923950-7e03-47ba-ba56-823a7bb22451	53764360885	eyeotmonitor	eyeotmonitor.com	free						2026-04-07T17:59:36Z
12a5d4fc-e976-4a9b-8c50-1ba6ee551a17	53775863083	Puzzel	puzzel.com	free						2026-04-07T17:46:45Z
18f4ad3b-9e02-4051-a75e-62230b94da92	53713731920	Monsoon	monsoonautomation.com	free						2026-04-07T17:18:42Z
189ddb23-1de6-445d-a92b-4d63944b3642	53731141712	LockIn	heylockin.com	free						2026-04-07T16:55:33Z
15b4b973-749c-4265-9ca5-e8eb621cabff	53719622290	Mentorly	mentorly.com	free						2026-04-07T16:31:47Z
142c4d17-0e9e-464c-b204-d6e2b4fdaa1b	53740412424	Aditya Yadav	frugaltesting.com	free						2026-04-07T06:34:52Z
